member_code,year,month,planned_hours,actual_hours,note
M120,2025,3,180,186,
M121,2025,3,197,185,
M122,2025,3,193,193,
M123,2025,3,194,207,
M124,2025,3,166,178,
M125,2025,3,194,190,
M126,2025,3,169,155,
M127,2025,3,175,166,
M128,2025,3,178,169,
M129,2025,3,170,171,
M130,2025,3,181,181,
M131,2025,3,177,172,
M133,2025,3,184,204,
M134,2025,3,170,176,リリース対応
M135,2025,3,182,192,
M136,2025,3,172,180,
M137,2025,3,185,180,
M138,2025,3,194,196,
M139,2025,3,177,191,
M140,2025,3,197,207,
M141,2025,3,189,201,
M142,2025,3,165,186,
M143,2025,3,196,188,
M144,2025,3,168,173,
M145,2025,3,190,193,
M146,2025,3,172,195,
M147,2025,3,164,155,
M148,2025,3,164,175,
M149,2025,3,184,196,
M150,2025,3,169,168,
M151,2025,3,174,173,
M152,2025,3,173,190,
M153,2025,3,191,211,
M154,2025,3,194,206,
M155,2025,3,173,178,
M156,2025,3,186,184,
M157,2025,3,182,206,
M158,2025,3,170,161,
M159,2025,3,184,186,
M160,2025,3,192,,
M161,2025,3,192,198,
M162,2025,3,196,206,
M163,2025,3,172,189,
M164,2025,3,190,,
M165,2025,3,197,191,
M166,2025,3,186,169,障害対応
M167,2025,3,180,165,
M168,2025,3,192,213,
M169,2025,3,183,185,勉強会・研修
M170,2025,3,171,185,
M172,2025,3,176,178,
M173,2025,3,192,175,
M174,2025,3,177,165,
M175,2025,3,174,190,
M176,2025,3,172,180,
M177,2025,3,183,192,
M178,2025,3,174,162,テスト作業
M179,2025,3,,165,プロジェクトB対応
M180,2025,3,169,166,
M181,2025,3,179,170,
M182,2025,3,191,190,
M183,2025,3,184,188,
M184,2025,3,177,172,
M185,2025,3,175,182,
M186,2025,3,191,190,
M187,2025,3,185,175,
M188,2025,3,176,175,
M189,2025,3,195,198,
M190,2025,3,171,182,
M191,2025,3,171,160,
M192,2025,3,170,182,テスト作業
M193,2025,3,191,192,
M194,2025,3,194,204,
M195,2025,3,197,178,
M196,2025,3,186,201,
M197,2025,3,194,213,引継ぎ作業
M198,2025,3,189,208,
M199,2025,3,171,176,
M200,2025,3,174,171,
M001,2025,4,,207,
M002,2025,4,168,184,
M003,2025,4,176,194,
M004,2025,4,168,172,
M005,2025,4,175,197,
M006,2025,4,156,176,
M007,2025,4,155,,開発作業
M008,2025,4,178,162,
M009,2025,4,186,207,
M010,2025,4,167,184,
M011,2025,4,156,167,
M012,2025,4,179,202,
M013,2025,4,158,152,
M014,2025,4,180,201,
M015,2025,4,181,180,
M016,2025,4,187,185,
M017,2025,4,178,179,
M018,2025,4,167,161,
M019,2025,4,177,169,
M020,2025,4,169,169,
M021,2025,4,155,160,
M022,2025,4,164,162,
M023,2025,4,179,194,
M024,2025,4,165,170,
M025,2025,4,187,212,
M026,2025,4,165,175,基本設計
M027,2025,4,186,182,
M028,2025,4,171,175,
M029,2025,4,183,168,
M030,2025,4,182,165,
M031,2025,4,166,182,
M032,2025,4,184,206,
M033,2025,4,175,197,
M034,2025,4,185,170,
M036,2025,4,175,180,
M037,2025,4,164,157,
M038,2025,4,170,167,
M039,2025,4,159,149,
M040,2025,4,169,191,基本設計
M041,2025,4,185,206,
M042,2025,4,159,159,
M043,2025,4,184,180,
M044,2025,4,188,180,
M045,2025,4,159,149,
M046,2025,4,,165,
M047,2025,4,183,198,
M048,2025,4,184,191,
M049,2025,4,166,156,
M050,2025,4,169,165,
M051,2025,4,155,142,
M052,2025,4,179,183,
M053,2025,4,164,,
M054,2025,4,174,186,勉強会・研修
M055,2025,4,160,175,
M056,2025,4,164,173,
M057,2025,4,168,183,プロジェクトB対応
M058,2025,4,165,167,
M059,2025,4,180,187,
M060,2025,4,159,166,
M061,2025,4,160,155,
M062,2025,4,161,177,ドキュメント作成
M063,2025,4,180,179,
M064,2025,4,175,173,
M065,2025,4,164,159,
M067,2025,4,164,149,
M068,2025,4,155,172,
M069,2025,4,182,180,
M070,2025,4,187,201,
M071,2025,4,171,182,
M072,2025,4,162,178,
M073,2025,4,188,213,
M074,2025,4,163,181,
M075,2025,4,181,178,
M076,2025,4,186,176,顧客打合せ
M077,2025,4,171,180,
M078,2025,4,167,162,開発作業
M079,2025,4,,188,
M080,2025,4,168,180,
M081,2025,4,177,170,
M082,2025,4,168,173,
M083,2025,4,173,197,
M084,2025,4,166,165,
M085,2025,4,167,,
M086,2025,4,158,155,
M087,2025,4,164,181,
M088,2025,4,171,186,
M089,2025,4,155,161,
M090,2025,4,184,185,
M091,2025,4,170,183,
M092,2025,4,172,195,
M093,2025,4,164,,
M094,2025,4,172,185,
M095,2025,4,160,159,
M096,2025,4,187,185,
M097,2025,4,187,172,
M098,2025,4,155,145,
M100,2025,4,185,177,
M101,2025,4,186,188,
M102,2025,4,159,159,
M103,2025,4,162,170,
M104,2025,4,183,181,
M105,2025,4,169,176,
M106,2025,4,186,191,
M107,2025,4,176,162,プロジェクトB対応
M108,2025,4,185,188,
M109,2025,4,162,167,
M110,2025,4,158,180,
M111,2025,4,188,203,
M112,2025,4,184,196,
M113,2025,4,164,,
M114,2025,4,170,154,
M115,2025,4,181,181,
M116,2025,4,155,168,勉強会・研修
M117,2025,4,158,177,
M118,2025,4,180,167,
M119,2025,4,169,163,
M120,2025,4,165,169,勉強会・研修
M121,2025,4,164,170,
M122,2025,4,160,172,
M123,2025,4,173,172,
M124,2025,4,155,174,
M125,2025,4,180,167,
M126,2025,4,161,158,
M127,2025,4,163,170,
M128,2025,4,162,174,
M129,2025,4,175,158,
M130,2025,4,184,177,
M131,2025,4,183,170,
M133,2025,4,177,189,ドキュメント作成
M134,2025,4,170,166,
M135,2025,4,164,173,
M136,2025,4,178,191,
M137,2025,4,171,156,
M138,2025,4,,175,
M139,2025,4,163,171,
M140,2025,4,,182,
M141,2025,4,,155,
M142,2025,4,167,187,
M143,2025,4,188,212,
M144,2025,4,180,167,
M145,2025,4,177,175,
M146,2025,4,172,155,
M147,2025,4,164,156,
M148,2025,4,176,185,
M149,2025,4,170,176,
M150,2025,4,173,184,
M151,2025,4,158,177,
M152,2025,4,184,186,ドキュメント作成
M153,2025,4,174,172,
M154,2025,4,185,191,
M155,2025,4,178,166,
M156,2025,4,179,171,
M157,2025,4,172,194,
M158,2025,4,187,203,
M159,2025,4,177,160,
M160,2025,4,177,160,
M161,2025,4,183,175,
M162,2025,4,179,183,
M163,2025,4,169,174,
M164,2025,4,184,203,
M165,2025,4,169,155,
M166,2025,4,186,,
M167,2025,4,180,166,
M168,2025,4,172,161,
M169,2025,4,180,178,
M170,2025,4,175,197,
M172,2025,4,173,184,
M173,2025,4,172,191,
M174,2025,4,187,192,
M175,2025,4,163,172,
M176,2025,4,159,156,
M177,2025,4,169,189,
M178,2025,4,156,164,
M179,2025,4,173,160,
M180,2025,4,173,182,
M181,2025,4,169,177,
M182,2025,4,166,160,
M183,2025,4,,204,
M184,2025,4,162,147,
M185,2025,4,174,195,プロジェクトA対応
M186,2025,4,171,154,
M187,2025,4,157,145,
M188,2025,4,163,156,
M189,2025,4,165,179,
M190,2025,4,168,156,
M191,2025,4,159,169,
M192,2025,4,166,153,
M193,2025,4,178,,
M194,2025,4,173,164,
M195,2025,4,182,183,
M196,2025,4,169,159,
M197,2025,4,175,,
M198,2025,4,183,179,
M199,2025,4,181,200,
M200,2025,4,188,184,
M001,2025,5,182,185,
M002,2025,5,177,,プロジェクトA対応
M003,2025,5,197,224,
M004,2025,5,,206,
M005,2025,5,184,204,
M006,2025,5,173,164,
M007,2025,5,173,190,
M008,2025,5,177,161,
M009,2025,5,186,170,
M010,2025,5,171,169,プロジェクトA対応
M011,2025,5,194,192,
M012,2025,5,163,154,
M013,2025,5,178,199,
M014,2025,5,178,200,
M015,2025,5,177,165,
M016,2025,5,169,171,
M017,2025,5,195,217,
M018,2025,5,181,181,
M019,2025,5,180,168,
M020,2025,5,189,171,
M021,2025,5,197,205,開発作業
M022,2025,5,195,199,
M023,2025,5,169,155,
M024,2025,5,187,183,
M025,2025,5,169,158,
M026,2025,5,168,156,
M027,2025,5,195,203,
M028,2025,5,179,183,
M029,2025,5,,202,
M030,2025,5,186,188,
M031,2025,5,173,181,
M032,2025,5,162,149,詳細設計
M033,2025,5,174,182,
M034,2025,5,162,155,
M036,2025,5,189,197,
M037,2025,5,178,191,
M038,2025,5,187,204,
M039,2025,5,191,183,
M040,2025,5,195,188,
M041,2025,5,168,187,顧客打合せ
M042,2025,5,186,196,
M043,2025,5,178,190,
M044,2025,5,168,175,
M045,2025,5,179,167,
M046,2025,5,193,187,
M047,2025,5,181,169,
M048,2025,5,172,171,
M049,2025,5,189,205,プロジェクトB対応
M050,2025,5,164,168,
M051,2025,5,183,,
M052,2025,5,162,164,
M053,2025,5,187,196,
M054,2025,5,,160,基本設計
M055,2025,5,174,179,
M056,2025,5,173,164,
M057,2025,5,195,,
M058,2025,5,172,196,
M059,2025,5,,191,
M060,2025,5,180,204,
M061,2025,5,180,171,
M062,2025,5,174,194,
M063,2025,5,176,187,
M064,2025,5,162,160,
M065,2025,5,171,185,
M067,2025,5,189,187,
M068,2025,5,171,158,
M069,2025,5,164,175,
M070,2025,5,176,171,
M071,2025,5,178,193,プロジェクトA対応
M072,2025,5,196,211,
M073,2025,5,187,178,
M074,2025,5,182,201,社内会議
M075,2025,5,186,189,
M076,2025,5,175,172,社内会議
M077,2025,5,181,168,
M078,2025,5,166,158,
M079,2025,5,175,176,
M080,2025,5,162,169,
M081,2025,5,177,176,
M082,2025,5,165,186,
M083,2025,5,191,181,
M084,2025,5,174,198,
M085,2025,5,169,176,
M086,2025,5,175,185,
M087,2025,5,184,200,
M088,2025,5,190,190,
M089,2025,5,192,178,
M090,2025,5,173,163,
M091,2025,5,169,164,
M092,2025,5,165,178,
M093,2025,5,184,168,
M094,2025,5,187,181,
M095,2025,5,183,206,
M096,2025,5,195,192,
M097,2025,5,177,160,
M098,2025,5,175,174,
M100,2025,5,,193,
M101,2025,5,168,172,障害対応
M102,2025,5,165,,
M103,2025,5,162,172,
M104,2025,5,190,186,
M105,2025,5,179,163,
M106,2025,5,185,202,要件定義作業
M107,2025,5,194,196,
M108,2025,5,171,167,
M109,2025,5,162,,
M110,2025,5,194,182,
M111,2025,5,181,175,
M112,2025,5,162,169,
M113,2025,5,189,178,
M114,2025,5,164,184,
M115,2025,5,191,194,
M116,2025,5,181,167,
M117,2025,5,190,,
M118,2025,5,180,204,
M119,2025,5,194,175,
M120,2025,5,179,175,
M121,2025,5,195,189,
M122,2025,5,169,163,
M123,2025,5,170,192,
M124,2025,5,164,168,
M125,2025,5,171,184,
M126,2025,5,197,207,
M127,2025,5,189,200,引継ぎ作業
M128,2025,5,,198,
M129,2025,5,164,183,開発作業
M130,2025,5,164,179,
M131,2025,5,196,179,
M133,2025,5,197,198,
M134,2025,5,195,218,
M135,2025,5,164,169,
M136,2025,5,191,210,
M137,2025,5,192,191,
M138,2025,5,181,199,
M139,2025,5,183,169,
M140,2025,5,174,175,
M141,2025,5,177,194,
M142,2025,5,166,159,
M143,2025,5,171,168,引継ぎ作業
M144,2025,5,177,188,詳細設計
M145,2025,5,194,179,
M146,2025,5,175,176,
M147,2025,5,191,173,
M148,2025,5,178,169,
M149,2025,5,183,178,
M150,2025,5,,188,
M151,2025,5,169,160,
M152,2025,5,184,169,
M153,2025,5,184,183,
M154,2025,5,189,203,
M155,2025,5,195,191,
M156,2025,5,190,213,
M157,2025,5,195,184,
M158,2025,5,185,187,プロジェクトA対応
M159,2025,5,187,177,
M160,2025,5,169,189,顧客打合せ
M161,2025,5,170,182,
M162,2025,5,165,188,
M163,2025,5,191,180,
M164,2025,5,171,180,
M165,2025,5,191,188,
M166,2025,5,191,199,
M167,2025,5,175,167,
M168,2025,5,169,169,
M169,2025,5,,176,
M170,2025,5,163,147,
M172,2025,5,170,168,
M173,2025,5,186,195,
M174,2025,5,180,165,
M175,2025,5,172,167,
M176,2025,5,166,161,
M177,2025,5,190,216,
M178,2025,5,177,200,
M179,2025,5,193,206,
M180,2025,5,168,186,
M181,2025,5,165,155,
M182,2025,5,169,155,
M183,2025,5,172,191,
M184,2025,5,171,154,
M185,2025,5,181,181,
M186,2025,5,195,183,
M187,2025,5,189,208,
M188,2025,5,195,189,
M189,2025,5,171,191,
M190,2025,5,190,213,
M191,2025,5,195,204,
M192,2025,5,190,174,
M193,2025,5,183,167,
M194,2025,5,194,178,
M195,2025,5,182,184,
M196,2025,5,192,184,
M197,2025,5,191,207,
M198,2025,5,193,194,
M199,2025,5,193,177,
M200,2025,5,178,201,
M001,2025,6,166,171,
M002,2025,6,156,,
M003,2025,6,162,150,
M004,2025,6,159,153,コードレビュー
M005,2025,6,172,167,
M006,2025,6,160,182,
M007,2025,6,182,185,
M008,2025,6,183,200,
M009,2025,6,182,196,
M010,2025,6,157,171,
M011,2025,6,181,177,
M012,2025,6,158,143,
M013,2025,6,164,178,
M014,2025,6,168,172,
M015,2025,6,160,166,
M016,2025,6,172,185,
M017,2025,6,,181,
M018,2025,6,157,156,
M019,2025,6,184,206,ドキュメント作成
M020,2025,6,162,168,
M021,2025,6,171,159,
M022,2025,6,182,178,
M023,2025,6,157,165,
M024,2025,6,166,162,
M025,2025,6,165,184,
M026,2025,6,173,167,
M027,2025,6,187,173,
M028,2025,6,176,160,
M029,2025,6,173,177,
M030,2025,6,174,177,
M031,2025,6,170,155,
M032,2025,6,,159,
M033,2025,6,167,177,
M034,2025,6,160,164,
M036,2025,6,164,182,
M037,2025,6,167,,
M038,2025,6,168,181,
M039,2025,6,180,188,
M040,2025,6,156,166,
M041,2025,6,165,172,
M042,2025,6,,191,
M043,2025,6,182,172,社内会議
M044,2025,6,179,180,
M045,2025,6,162,,
M046,2025,6,173,196,
M047,2025,6,157,146,
M048,2025,6,180,192,
M049,2025,6,188,,
M050,2025,6,,166,テスト作業
M051,2025,6,,168,
M052,2025,6,166,153,
M053,2025,6,187,177,
M054,2025,6,186,198,
M055,2025,6,175,196,
M056,2025,6,,162,
M057,2025,6,185,197,
M058,2025,6,183,,
M059,2025,6,160,166,
M060,2025,6,165,187,
M061,2025,6,164,157,
M062,2025,6,188,175,
M063,2025,6,186,,
M064,2025,6,170,161,
M065,2025,6,163,156,
M067,2025,6,187,205,
M068,2025,6,161,165,
M069,2025,6,176,189,
M070,2025,6,159,163,
M071,2025,6,160,172,障害対応
M072,2025,6,155,151,
M073,2025,6,172,162,
M074,2025,6,163,171,
M075,2025,6,162,149,
M076,2025,6,163,149,
M077,2025,6,172,168,
M078,2025,6,171,189,
M079,2025,6,185,,
M080,2025,6,169,189,
M081,2025,6,163,155,
M082,2025,6,,148,
M083,2025,6,185,170,
M084,2025,6,177,189,
M085,2025,6,167,160,
M086,2025,6,178,186,
M087,2025,6,165,170,
M088,2025,6,162,152,
M089,2025,6,175,187,
M090,2025,6,183,201,障害対応
M091,2025,6,184,175,
M092,2025,6,160,180,
M093,2025,6,167,162,
M094,2025,6,165,176,
M095,2025,6,164,168,
M096,2025,6,156,176,プロジェクトB対応
M097,2025,6,180,192,
M098,2025,6,179,189,
M100,2025,6,156,177,
M101,2025,6,179,187,
M102,2025,6,175,164,
M103,2025,6,185,178,詳細設計
M104,2025,6,171,177,
M105,2025,6,176,197,
M106,2025,6,180,195,
M107,2025,6,167,161,
M108,2025,6,176,198,
M109,2025,6,178,190,
M110,2025,6,172,158,
M111,2025,6,184,168,
M112,2025,6,188,177,
M113,2025,6,184,197,ドキュメント作成
M114,2025,6,161,160,
M115,2025,6,163,151,障害対応
M116,2025,6,167,186,
M117,2025,6,155,147,
M118,2025,6,157,160,
M119,2025,6,188,197,
M120,2025,6,162,159,
M121,2025,6,155,154,
M122,2025,6,177,188,
M123,2025,6,159,161,
M124,2025,6,188,203,
M125,2025,6,171,163,
M126,2025,6,176,169,
M127,2025,6,184,183,
M128,2025,6,160,166,コードレビュー
M129,2025,6,,160,
M130,2025,6,180,199,
M131,2025,6,178,169,
M133,2025,6,188,195,
M134,2025,6,171,190,
M135,2025,6,164,149,
M136,2025,6,167,177,
M137,2025,6,175,160,
M138,2025,6,169,182,
M139,2025,6,157,166,
M140,2025,6,162,154,
M141,2025,6,186,209,
M142,2025,6,160,146,
M143,2025,6,183,206,
M144,2025,6,167,189,
M145,2025,6,172,157,
M146,2025,6,155,167,
M147,2025,6,164,178,
M148,2025,6,185,,
M149,2025,6,188,187,
M150,2025,6,181,188,
M151,2025,6,156,173,
M152,2025,6,176,181,
M153,2025,6,176,,
M154,2025,6,161,156,
M155,2025,6,183,190,
M156,2025,6,,187,
M157,2025,6,161,157,
M158,2025,6,186,196,
M159,2025,6,168,157,
M160,2025,6,174,161,
M161,2025,6,174,190,
M162,2025,6,159,181,
M163,2025,6,159,179,
M164,2025,6,174,195,
M165,2025,6,165,154,
M166,2025,6,156,153,
M167,2025,6,167,165,
M168,2025,6,164,174,
M169,2025,6,159,178,
M170,2025,6,187,201,
M172,2025,6,,,
M173,2025,6,,182,
M174,2025,6,177,184,
M175,2025,6,182,184,
M176,2025,6,158,155,
M177,2025,6,174,164,
M178,2025,6,184,193,
M179,2025,6,165,165,
M180,2025,6,187,213,基本設計
M181,2025,6,172,165,
M182,2025,6,179,203,
M183,2025,6,169,159,
M184,2025,6,185,185,
M185,2025,6,166,171,
M186,2025,6,172,196,
M187,2025,6,159,155,
M188,2025,6,186,185,
M189,2025,6,180,163,
M190,2025,6,164,170,
M191,2025,6,173,196,
M192,2025,6,166,155,
M193,2025,6,,153,
M194,2025,6,179,169,
M195,2025,6,187,206,
M196,2025,6,188,170,
M197,2025,6,165,163,
M198,2025,6,167,155,顧客打合せ
M199,2025,6,155,157,
M200,2025,6,185,189,
M001,2025,7,193,199,
M002,2025,7,166,163,ドキュメント作成
M003,2025,7,182,170,
M004,2025,7,172,156,
M005,2025,7,166,184,
M006,2025,7,165,188,
M007,2025,7,172,172,
M008,2025,7,180,170,
M009,2025,7,177,160,プロジェクトB対応
M010,2025,7,196,179,
M011,2025,7,167,151,
M012,2025,7,162,182,
M013,2025,7,181,196,
M014,2025,7,183,186,
M015,2025,7,176,200,要件定義作業
M016,2025,7,167,162,
M017,2025,7,196,194,
M018,2025,7,166,171,
M019,2025,7,162,181,
M020,2025,7,181,174,
M021,2025,7,183,165,
M022,2025,7,187,179,
M023,2025,7,170,186,
M024,2025,7,192,184,
M025,2025,7,192,200,
M026,2025,7,177,172,
M027,2025,7,168,167,
M028,2025,7,170,161,
M029,2025,7,184,205,
M030,2025,7,166,188,
M031,2025,7,168,167,基本設計
M032,2025,7,192,187,リリース対応
M033,2025,7,181,191,詳細設計
M034,2025,7,172,167,プロジェクトA対応
M036,2025,7,175,163,
M037,2025,7,168,168,
M038,2025,7,197,209,
M039,2025,7,171,170,
M040,2025,7,169,172,
M041,2025,7,182,183,コードレビュー
M042,2025,7,169,,
M043,2025,7,188,203,
M044,2025,7,187,185,
M045,2025,7,188,188,
M046,2025,7,195,205,
M047,2025,7,177,163,
M048,2025,7,190,180,
M049,2025,7,193,189,
M050,2025,7,192,205,
M051,2025,7,165,175,
M052,2025,7,195,205,
M053,2025,7,194,193,
M054,2025,7,195,183,
M055,2025,7,176,190,
M056,2025,7,181,164,
M057,2025,7,190,180,
M058,2025,7,,204,
M059,2025,7,176,199,テスト作業
M060,2025,7,188,198,
M061,2025,7,196,222,
M062,2025,7,185,185,
M063,2025,7,169,175,
M064,2025,7,189,176,
M065,2025,7,172,172,
M067,2025,7,184,193,
M068,2025,7,176,196,
M069,2025,7,184,199,
M070,2025,7,182,201,
M071,2025,7,186,174,
M072,2025,7,175,163,
M073,2025,7,187,185,勉強会・研修
M074,2025,7,195,178,
M075,2025,7,195,187,
M076,2025,7,177,161,
M077,2025,7,184,198,
M078,2025,7,184,167,
M079,2025,7,168,159,
M080,2025,7,195,219,プロジェクトB対応
M081,2025,7,190,211,
M082,2025,7,165,172,
M083,2025,7,183,172,
M084,2025,7,177,163,引継ぎ作業
M085,2025,7,173,166,
M086,2025,7,166,163,
M087,2025,7,186,192,
M088,2025,7,188,191,
M089,2025,7,175,198,
M090,2025,7,176,184,
M091,2025,7,174,182,
M092,2025,7,177,178,
M093,2025,7,193,219,
M094,2025,7,189,174,
M095,2025,7,171,189,
M096,2025,7,168,177,
M097,2025,7,190,184,基本設計
M098,2025,7,196,201,
M100,2025,7,166,172,
M101,2025,7,174,165,
M102,2025,7,163,176,
M103,2025,7,172,184,
M104,2025,7,180,183,
M105,2025,7,182,194,
M106,2025,7,191,180,
M107,2025,7,168,190,
M108,2025,7,181,170,要件定義作業
M109,2025,7,166,153,
M110,2025,7,187,175,
M111,2025,7,186,200,
M112,2025,7,168,170,
M113,2025,7,188,193,
M114,2025,7,196,208,
M115,2025,7,177,190,
M116,2025,7,162,159,
M117,2025,7,194,185,
M118,2025,7,195,188,
M119,2025,7,186,178,引継ぎ作業
M120,2025,7,183,179,
M121,2025,7,173,180,
M122,2025,7,167,161,
M123,2025,7,164,168,
M124,2025,7,191,190,
M125,2025,7,170,178,
M126,2025,7,164,152,
M127,2025,7,185,178,
M128,2025,7,189,203,
M129,2025,7,,179,
M130,2025,7,171,182,
M131,2025,7,175,159,
M133,2025,7,197,188,
M134,2025,7,197,193,
M135,2025,7,164,181,
M136,2025,7,178,194,
M137,2025,7,186,175,
M138,2025,7,196,185,
M139,2025,7,190,183,
M140,2025,7,170,186,
M141,2025,7,175,159,
M142,2025,7,187,179,
M143,2025,7,190,185,
M144,2025,7,,220,
M145,2025,7,195,217,
M146,2025,7,184,207,
M147,2025,7,194,201,
M148,2025,7,189,208,
M149,2025,7,195,184,
M150,2025,7,183,182,
M151,2025,7,175,179,
M152,2025,7,178,189,
M153,2025,7,188,195,
M154,2025,7,178,168,
M155,2025,7,178,193,
M156,2025,7,165,181,
M157,2025,7,167,190,
M158,2025,7,187,193,
M159,2025,7,181,194,
M160,2025,7,197,192,
M161,2025,7,174,190,
M162,2025,7,183,170,
M163,2025,7,186,209,
M164,2025,7,195,199,
M165,2025,7,180,174,
M166,2025,7,187,194,
M167,2025,7,173,183,
M168,2025,7,194,188,開発作業
M169,2025,7,185,177,
M170,2025,7,176,161,
M172,2025,7,179,188,
M173,2025,7,189,199,ドキュメント作成
M174,2025,7,172,189,
M175,2025,7,175,191,
M176,2025,7,191,210,
M177,2025,7,169,162,
M178,2025,7,179,162,コードレビュー
M179,2025,7,171,156,
M180,2025,7,177,199,
M181,2025,7,178,,
M182,2025,7,167,151,
M183,2025,7,176,162,
M184,2025,7,194,215,
M185,2025,7,181,171,勉強会・研修
M186,2025,7,174,165,
M187,2025,7,164,169,
M188,2025,7,185,,
M189,2025,7,165,180,
M190,2025,7,,206,
M191,2025,7,167,156,
M192,2025,7,177,183,
M193,2025,7,167,164,
M194,2025,7,179,195,
M195,2025,7,197,184,
M196,2025,7,171,170,
M197,2025,7,191,214,
M198,2025,7,178,199,
M199,2025,7,165,161,
M200,2025,7,176,197,
M001,2025,8,195,200,
M002,2025,8,185,184,
M003,2025,8,168,,
M004,2025,8,162,165,
M005,2025,8,178,162,
M006,2025,8,183,199,
M007,2025,8,170,183,開発作業
M008,2025,8,163,171,
M009,2025,8,195,176,
M010,2025,8,183,208,
M011,2025,8,188,207,
M012,2025,8,191,183,開発作業
M013,2025,8,179,183,
M014,2025,8,188,172,
M015,2025,8,173,176,
M016,2025,8,174,182,
M017,2025,8,182,169,障害対応
M018,2025,8,171,169,
M019,2025,8,190,189,
M020,2025,8,166,158,
M021,2025,8,191,201,
M022,2025,8,186,206,
M023,2025,8,162,164,勉強会・研修
M024,2025,8,189,177,
M025,2025,8,169,,
M026,2025,8,165,162,
M027,2025,8,,190,引継ぎ作業
M028,2025,8,172,168,
M029,2025,8,165,167,
M030,2025,8,189,199,
M031,2025,8,178,171,
M032,2025,8,192,173,
M033,2025,8,191,212,要件定義作業
M034,2025,8,174,172,
M036,2025,8,163,147,
M037,2025,8,190,209,
M038,2025,8,163,179,
M039,2025,8,174,178,
M040,2025,8,185,182,
M041,2025,8,193,203,
M042,2025,8,191,185,
M043,2025,8,171,179,
M044,2025,8,170,166,
M045,2025,8,188,194,開発作業
M046,2025,8,180,,
M047,2025,8,181,168,
M048,2025,8,196,209,
M049,2025,8,194,187,
M050,2025,8,193,174,
M051,2025,8,176,183,
M052,2025,8,163,172,
M053,2025,8,167,,
M054,2025,8,167,158,
M055,2025,8,176,196,
M056,2025,8,174,170,
M057,2025,8,171,167,
M058,2025,8,,202,
M059,2025,8,169,155,
M060,2025,8,178,196,
M061,2025,8,187,182,
M062,2025,8,175,177,
M063,2025,8,167,156,
M064,2025,8,187,169,
M065,2025,8,190,205,
M067,2025,8,172,183,
M068,2025,8,172,184,
M069,2025,8,177,201,
M070,2025,8,184,196,
M071,2025,8,194,198,
M072,2025,8,182,192,
M073,2025,8,,169,
M074,2025,8,180,199,
M075,2025,8,176,195,
M076,2025,8,167,189,
M077,2025,8,187,194,
M078,2025,8,184,195,
M079,2025,8,163,172,
M080,2025,8,174,,
M081,2025,8,171,182,
M082,2025,8,170,174,
M083,2025,8,190,191,
M084,2025,8,175,197,
M085,2025,8,178,191,
M086,2025,8,168,175,
M087,2025,8,188,186,
M088,2025,8,174,173,
M089,2025,8,185,185,
M090,2025,8,195,184,
M091,2025,8,,172,基本設計
M092,2025,8,176,168,
M093,2025,8,167,157,
M094,2025,8,165,153,
M095,2025,8,169,172,
M096,2025,8,179,179,
M097,2025,8,178,169,
M098,2025,8,,174,プロジェクトB対応
M100,2025,8,166,180,
M101,2025,8,164,180,
M102,2025,8,196,219,基本設計
M103,2025,8,185,199,
M104,2025,8,167,153,
M105,2025,8,190,176,
M106,2025,8,188,170,
M107,2025,8,197,205,
M108,2025,8,179,197,
M109,2025,8,178,,
M110,2025,8,,,
M111,2025,8,163,178,社内会議
M112,2025,8,193,,
M113,2025,8,166,177,勉強会・研修
M114,2025,8,193,186,
M115,2025,8,183,178,
M116,2025,8,181,187,
M117,2025,8,179,187,
M118,2025,8,175,198,
M119,2025,8,167,177,障害対応
M120,2025,8,173,193,
M121,2025,8,181,186,詳細設計
M122,2025,8,189,211,
M123,2025,8,194,213,
M124,2025,8,178,200,
M125,2025,8,173,181,
M126,2025,8,195,190,
M127,2025,8,179,179,
M128,2025,8,188,202,
M129,2025,8,177,182,
M130,2025,8,194,194,
M131,2025,8,197,197,
M133,2025,8,178,189,
M134,2025,8,169,163,
M135,2025,8,168,160,
M136,2025,8,171,,
M137,2025,8,168,191,
M138,2025,8,192,177,
M139,2025,8,165,183,
M140,2025,8,170,,
M141,2025,8,186,170,勉強会・研修
M142,2025,8,177,195,
M143,2025,8,166,152,
M144,2025,8,190,181,
M145,2025,8,162,158,
M146,2025,8,173,186,
M147,2025,8,193,185,
M148,2025,8,177,200,
M149,2025,8,187,171,
M150,2025,8,167,,
M151,2025,8,172,186,
M152,2025,8,171,158,
M153,2025,8,177,175,
M154,2025,8,187,173,
M155,2025,8,192,183,
M156,2025,8,171,169,
M157,2025,8,168,175,
M158,2025,8,197,210,
M159,2025,8,179,,
M160,2025,8,167,162,
M161,2025,8,176,171,
M162,2025,8,193,204,
M163,2025,8,184,208,
M164,2025,8,177,179,
M165,2025,8,195,191,
M166,2025,8,192,199,
M167,2025,8,169,161,
M168,2025,8,188,192,
M169,2025,8,183,185,
M170,2025,8,173,193,
M172,2025,8,165,180,
M173,2025,8,179,189,障害対応
M174,2025,8,180,188,
M175,2025,8,181,196,
M176,2025,8,179,165,
M177,2025,8,190,214,
M178,2025,8,197,212,
M179,2025,8,162,178,開発作業
M180,2025,8,180,202,
M181,2025,8,162,171,
M182,2025,8,190,191,
M183,2025,8,179,202,
M184,2025,8,194,,引継ぎ作業
